date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:14	252280/252280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:10:10%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/237-1.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/237-1.jpg	(from http://tkkhalifahjogja.com/public/post/detail/pentas-seni-&-keakraban-khalifah-condongcatur)
17:59:16	258548/258548	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:23:53%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/8964-Pendaftaran-Des-2017.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/8964-Pendaftaran-Des-2017.jpg	(from http://tkkhalifahjogja.com/public/post/detail/hot-promo-desember-2017)
17:59:26	61370/61370	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Mar%202018%2005:37:27%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/8627-Jadi-Pilot.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/8627-Jadi-Pilot.jpg	(from http://tkkhalifahjogja.com/public/post/detail/aku-ingin-menjadi-pilot)
17:59:48	140808/140808	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Mar%202018%2005:50:15%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/4732-Kunjungan-Ke-Manna-Bakery.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/4732-Kunjungan-Ke-Manna-Bakery.jpg	(from http://tkkhalifahjogja.com/public/post/detail/siapa-mau-jadi-pengusaha-roti-)
17:59:50	143167/143167	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2010:08:03%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/1706-Tk-Khalifah-Jogja.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/1706-Tk-Khalifah-Jogja.jpg	(from http://tkkhalifahjogja.com/public/post/detail/happy-khalifah-family)
18:00:09	117429/117429	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2013:59:47%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/439-Berbagi.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/439-Berbagi.jpg	(from http://tkkhalifahjogja.com/public/post/detail/ajarkan-anak--untuk-berbagi)
18:00:10	595887/595887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:40:46%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/678-Main-Angklung.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/678-Main-Angklung.jpg	(from http://tkkhalifahjogja.com/public/post/detail/melatih-konsentrasi-dengan-bermain-musik)
18:00:17	183327/183327	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202018%2003:46:54%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/8002-Tk-Khalifah-Jogja-17.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/8002-Tk-Khalifah-Jogja-17.jpg	(from http://tkkhalifahjogja.com/public/post/detail/dampingi-buah-hati-anda-saat-belajar)
18:00:28	199978/199978	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2008:22:31%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/9349-P_20160414_103612.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/9349-P_20160414_103612.jpg	(from http://tkkhalifahjogja.com/public/post/detail/pentingnya-menghargai-perasaan-anak)
18:00:37	164045/164045	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202018%2010:11:18%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/505-Web-1.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/505-Web-1.jpg	(from http://tkkhalifahjogja.com/public/post/detail/merasakan-angin-disekitar-kita)
18:00:45	101259/101259	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Mar%202018%2006:14:19%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/5293-Parents-Day-2.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/5293-Parents-Day-2.jpg	(from http://tkkhalifahjogja.com/public/post/detail/belajar-bersama-orang-tua)
18:00:49	197145/197145	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202018%2010:21:41%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/2536-WEB-3.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/2536-WEB-3.jpg	(from http://tkkhalifahjogja.com/public/post/detail/berenang-asyik-di-kids-fun)
18:00:55	108623/108623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2012:09:50%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/8380-Khalifah-Gedongkuning-1.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/8380-Khalifah-Gedongkuning-1.jpg	(from http://tkkhalifahjogja.com/public/post/detail/mengenalkan-pasar-tradisional-sejak-dini-pada-anak)
18:00:56	67118/67118	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2014:53:23%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/387-Khalifah-Condongcatur.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/387-Khalifah-Condongcatur.jpg	(from http://tkkhalifahjogja.com/public/post/detail/mengenalkan-teknologi-komunikasi-dan-informatika-kepada-anak-anak)
18:00:57	51341/51341	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202015%2008:21:36%20GMT	http://tkkhalifahjogja.com/resource/doc/page/432-Logo-TK-Khalifah.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/page/432-Logo-TK-Khalifah.jpg	(from http://tkkhalifahjogja.com/public/notice/index/3)
18:00:58	26003/26003	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2011:00:57%20GMT	http://tkkhalifahjogja.com/public/notice/index/	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/public/notice/index/index.html	(from http://tkkhalifahjogja.com/public/notice/index/3)
18:01:02	339617/339617	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2005:06:48%20GMT	http://tkkhalifahjogja.com/resource/doc/news_images/8897-BANGGA-DGN-HASIL-KARYAKU.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/news_images/8897-BANGGA-DGN-HASIL-KARYAKU.jpg	(from http://tkkhalifahjogja.com/public/post/detail/bangga-dengan-hasil-karyaku)
18:01:24	172590/172590	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:58:03%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/1364-19.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/1364-19.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:01:36	208908/208908	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:52:46%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4534-8.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4534-8.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:01:38	244786/244786	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:53:36%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/8546-9.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/8546-9.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:01:45	295496/295496	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:54:44%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/7989-17.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/7989-17.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:02:00	224075/224075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:51:25%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/1292-6.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/1292-6.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:02:11	215588/215588	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:48:27%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/6832-4.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/6832-4.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:02:18	252488/252488	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:47:45%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2570-3.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2570-3.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:02:25	252613/252613	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:46:37%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/1285-2.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/1285-2.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/12)
18:02:41	252280/252280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Dec%202016%2009:46:09%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5677-1.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5677-1.jpg	(from http://tkkhalifahjogja.com/public/gallery)
18:02:47	225872/225872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2007:21:04%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5347-P_20161106_145324.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5347-P_20161106_145324.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/11)
18:02:59	251106/251106	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2007:18:41%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4549-P_20161106_145355.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4549-P_20161106_145355.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/11)
18:03:11	284135/284135	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2007:15:34%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/9934-P_20161106_142423.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/9934-P_20161106_142423.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/11)
18:03:32	273913/273913	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2007:02:52%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5644-IMG-20161125-WA0014.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5644-IMG-20161125-WA0014.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/10)
18:03:34	323517/323517	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2007:10:35%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/1777-P_20161106_125153.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/1777-P_20161106_125153.jpg	(from http://tkkhalifahjogja.com/public/gallery)
18:03:37	21686/21686	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Apr%202016%2003:28:02%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/313-IMG-20160309-WA0004.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/313-IMG-20160309-WA0004.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:03:41	20029/20029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Apr%202016%2003:27:14%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/3012-IMG-20160309-WA0003.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/3012-IMG-20160309-WA0003.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:03:48	40048/40048	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:29:52%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5752-P7240391.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5752-P7240391.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:03:55	44533/44533	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:21:56%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/6007-P7240385.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/6007-P7240385.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:03	45214/45214	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:20:54%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2148-P7240380.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2148-P7240380.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:09	43671/43671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:20:13%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/275-P7240374.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/275-P7240374.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:10	38039/38039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:17:23%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/9729-IMG01588-20130727-1605.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/9729-IMG01588-20130727-1605.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:18	47268/47268	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:14:13%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4375-DSC01100.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4375-DSC01100.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:24	94676/94676	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:15:23%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2537-DSCN1120.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2537-DSCN1120.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:26	48976/48976	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:11:43%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/3073-DSC01097.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/3073-DSC01097.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:32	47435/47435	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:11:22%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4225-DSC01095.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4225-DSC01095.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:35	52478/52478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:10:02%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/7139-DSC01082.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/7139-DSC01082.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:36	532244/532244	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2006:38:23%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2219-IMG-20161125-WA0016.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2219-IMG-20161125-WA0016.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/10)
18:04:40	49756/49756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:08:59%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4785-DSC01080.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4785-DSC01080.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:43	449391/449391	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202016%2006:37:59%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2135-IMG-20161125-WA0018.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2135-IMG-20161125-WA0018.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/10)
18:04:44	52972/52972	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:06:48%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/9802-DSC01079.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/9802-DSC01079.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:44	52710/52710	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:06:17%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/1279-DSC01077.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/1279-DSC01077.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:48	53566/53566	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:05:39%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2965-DSC01075.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2965-DSC01075.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:50	30267/30267	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:15:29%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/9096-Pemerksaan-Kshtan.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/9096-Pemerksaan-Kshtan.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:04:50	51842/51842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2008:05:22%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/8112-DSC01070.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/8112-DSC01070.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/9)
18:04:51	33422/33422	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:15:16%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4104-Pemeriksaan-Kshtan.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4104-Pemeriksaan-Kshtan.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:04:54	36350/36350	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:14:50%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5537-Pemeriksaan-Kesehatan1.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5537-Pemeriksaan-Kesehatan1.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:04:55	34057/34057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:14:35%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5098-P8270313.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5098-P8270313.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:05:05	91379/91379	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:13:55%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/2430-DSCN1329.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/2430-DSCN1329.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:05:06	90007/90007	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:13:23%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5119-DSCN1324.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5119-DSCN1324.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:05:08	90484/90484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:13:04%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/844-DSCN1323.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/844-DSCN1323.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:05:09	18058/18058	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202016%2007:59:45%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/7603-12806076_1523512014610555_6149199142172665711_n.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/7603-12806076_1523512014610555_6149199142172665711_n.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/7)
18:05:09	91789/91789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202016%2005:12:47%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/9045-DSCN1321.JPG	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/9045-DSCN1321.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/8)
18:05:09	22565/22565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202016%2004:31:52%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/8372-12804846_1522631594698597_7224615436873576386_n.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/8372-12804846_1522631594698597_7224615436873576386_n.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/7)
18:05:13	22168/22168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Apr%202016%2009:03:54%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/3766-IMG-20160405-WA0005.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/3766-IMG-20160405-WA0005.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
18:05:13	30566/30566	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Apr%202016%2003:21:27%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4976-IMG-20160405-WA0002.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4976-IMG-20160405-WA0002.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
18:05:14	30377/30377	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Apr%202016%2003:19:56%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/5180-IMG-20160405-WA0004.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/5180-IMG-20160405-WA0004.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
18:05:14	28545/28545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Apr%202016%2009:02:08%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/218-IMG-20160405-WA0007.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/218-IMG-20160405-WA0007.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
18:05:17	23432/23432	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202016%2007:40:10%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/3461-11339_1523118127983277_812843236233867284_n.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/3461-11339_1523118127983277_812843236233867284_n.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
18:05:18	29726/29726	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202016%2005:28:39%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/7999-10367792_1523166614645095_9084034786429782059_n.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/7999-10367792_1523166614645095_9084034786429782059_n.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
18:05:20	37063/37063	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202016%2007:35:52%20GMT	http://tkkhalifahjogja.com/resource/doc/gallery_images/4727-12729121_1517844515177305_4064748616948939400_n.jpg	C:/Users/Yolanda%20Trisyia/Documents/template_jogja/tkkhalifahjogja.com/resource/doc/gallery_images/4727-12729121_1517844515177305_4064748616948939400_n.jpg	(from http://tkkhalifahjogja.com/public/gallery/detail/6)
